(A)chondrite,id,Class,Country,latitude,longitude,ff,Group,Locality,mck,Month,Name,Petrologic type,Recovered weight,Shock stage,Synonyms,Type,wg,Year
Chondrite,43658,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.248,,Queen Alexandra Range 97248,5,0.026,,,Stone,B,1997.0
Chondrite,44265,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.859,,Queen Alexandra Range 97859,5,0.0018,,,Stone,A/B,1997.0
Chondrite,43221,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q94.638,,Queen Alexandra Range 94638,6,0.0066,,,Stone,A/B,1994.0
Chondrite,43564,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.154,,Queen Alexandra Range 97154,5,0.0091,,,Stone,B,1997.0
Chondrite,43369,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.010,,Queen Alexandra Range 97010,6,0.4308999999999999,,,Stone,B,1997.0
Chondrite,43677,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.267,,Queen Alexandra Range 97267,5,0.0193999999999999,,,Stone,B,1997.0
Chondrite,44271,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q97.865,,Queen Alexandra Range 97865,6,0.0040999999999999,,,Stone,C,1997.0
Chondrite,43227,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q94.644,,Queen Alexandra Range 94644,5,0.0001,,,Stone,B,1994.0
Chondrite,43566,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.156,,Queen Alexandra Range 97156,5,0.0062,,,Stone,B,1997.0
Chondrite,43370,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.011,,Queen Alexandra Range 97011,6,0.4027,,,Stone,B,1997.0
Chondrite,43688,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.278,,Queen Alexandra Range 97278,5,0.0327,,,Stone,A,1997.0
Chondrite,44286,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.880,,Queen Alexandra Range 97880,5,0.0057,,,Stone,B/C,1997.0
Chondrite,43229,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q94.646,,Queen Alexandra Range 94646,5,0.0263,,,Stone,A/B,1994.0
Chondrite,43576,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.166,,Queen Alexandra Range 97166,5,0.0056,,,Stone,A/B,1997.0
Chondrite,43377,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.018,,Queen Alexandra Range 97018,6,2.8839,,,Stone,B,1997.0
Chondrite,43689,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.279,,Queen Alexandra Range 97279,5,0.0273,,,Stone,A,1997.0
Chondrite,44289,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.883,,Queen Alexandra Range 97883,5,0.0004,,,Stone,A/B,1997.0
Chondrite,43246,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q94.663,,Queen Alexandra Range 94663,6,0.0248,,,Stone,A/B,1994.0
Chondrite,43584,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.174,,Queen Alexandra Range 97174,5,0.0588,,,Stone,B,1997.0
Chondrite,43385,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.026,,Queen Alexandra Range 97026,5,0.3403,,,Stone,B/C,1997.0
Achondrite,43699,Aubrite,Antarctica,-84.0,168.0,Find,AUB,Victoria Land,Q97.289,,Queen Alexandra Range 97289,,0.0519,,,Stone,C,1997.0
Chondrite,44293,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.887,,Queen Alexandra Range 97887,5,0.0025,,,Stone,A/B,1997.0
Chondrite,43250,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q94.667,,Queen Alexandra Range 94667,5,0.0321,,,Stone,B,1994.0
Chondrite,43588,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.178,,Queen Alexandra Range 97178,5,0.0538,,,Stone,A,1997.0
Chondrite,43389,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q97.030,,Queen Alexandra Range 97030,3,0.4138,,,Stone,C,1997.0
Chondrite,43702,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q97.292,,Queen Alexandra Range 97292,5,0.104,,,Stone,C,1997.0
Chondrite,44298,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.892,,Queen Alexandra Range 97892,6,0.0018,,,Stone,B,1997.0
Chondrite,43253,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q94.670,,Queen Alexandra Range 94670,6,0.0261999999999999,,,Stone,A,1994.0
Chondrite,43590,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.180,,Queen Alexandra Range 97180,5,0.2325,,,Stone,B,1997.0
Chondrite,43391,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.032,,Queen Alexandra Range 97032,6,0.4348,,,Stone,A,1997.0
Chondrite,43703,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.293,,Queen Alexandra Range 97293,6,0.0036,,,Stone,B/C,1997.0
Chondrite,44299,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.893,,Queen Alexandra Range 97893,5,0.0039,,,Stone,B,1997.0
Chondrite,43255,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q94.672,,Queen Alexandra Range 94672,5,0.0202,,,Stone,B/Ce,1994.0
Chondrite,43592,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.182,,Queen Alexandra Range 97182,5,0.1097,,,Stone,A,1997.0
Chondrite,43393,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.034,,Queen Alexandra Range 97034,4,0.6772,,,Stone,A/B,1997.0
Chondrite,43718,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.308,,Queen Alexandra Range 97308,5,0.0058,,,Stone,A/B,1997.0
Chondrite,44301,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.895,,Queen Alexandra Range 97895,5,0.0008,,,Stone,A/B,1997.0
Chondrite,43262,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q94.679,,Queen Alexandra Range 94679,5,0.0232,,,Stone,B/Ce,1994.0
Chondrite,43601,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.191,,Queen Alexandra Range 97191,5,0.0070999999999999,,,Stone,A/B,1997.0
Chondrite,43394,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.035,,Queen Alexandra Range 97035,6,0.2449,,,Stone,A/B,1997.0
Chondrite,43721,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.311,,Queen Alexandra Range 97311,5,0.0253,,,Stone,B,1997.0
Chondrite,44309,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.903,,Queen Alexandra Range 97903,5,0.0314,,,Stone,C,1997.0
Chondrite,43265,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q94.682,,Queen Alexandra Range 94682,5,0.0032,,,Stone,B/C,1994.0
Chondrite,43603,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.193,,Queen Alexandra Range 97193,5,0.0368,,,Stone,C,1997.0
Chondrite,43395,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.036,,Queen Alexandra Range 97036,6,0.1822,,,Stone,C,1997.0
Chondrite,43728,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.318,,Queen Alexandra Range 97318,5,0.0078,,,Stone,B,1997.0
Chondrite,44315,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.909,,Queen Alexandra Range 97909,5,0.0048,,,Stone,B,1997.0
Chondrite,43268,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q94.685,,Queen Alexandra Range 94685,6,0.0021,,,Stone,B/C,1994.0
Chondrite,43609,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.199,,Queen Alexandra Range 97199,5,0.0033,,,Stone,A/B,1997.0
Chondrite,43400,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.041,,Queen Alexandra Range 97041,5,0.2721,,,Stone,A/E,1997.0
Chondrite,43739,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.329,,Queen Alexandra Range 97329,5,0.0704,,,Stone,A/B,1997.0
Chondrite,44319,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.913,,Queen Alexandra Range 97913,5,0.021,,,Stone,A/B,1997.0
Chondrite,43272,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q94.689,,Queen Alexandra Range 94689,5,0.0024,,,Stone,A/B,1994.0
Chondrite,43611,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.201,,Queen Alexandra Range 97201,5,0.0009,,,Stone,B,1997.0
Chondrite,43401,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.042,,Queen Alexandra Range 97042,5,0.2148,,,Stone,B,1997.0
Chondrite,43741,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.331,,Queen Alexandra Range 97331,5,0.0367,,,Stone,B/C,1997.0
Chondrite,44323,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.917,,Queen Alexandra Range 97917,5,0.1281,,,Stone,B/C,1997.0
Chondrite,43273,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q94.690,,Queen Alexandra Range 94690,6,0.0021,,,Stone,B/Ce,1994.0
Chondrite,43614,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.204,,Queen Alexandra Range 97204,5,0.0141,,,Stone,A/B,1997.0
Chondrite,43403,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.044,,Queen Alexandra Range 97044,6,0.1221,,,Stone,A,1997.0
Chondrite,43744,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.334,,Queen Alexandra Range 97334,5,0.0435,,,Stone,B,1997.0
Chondrite,44326,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.920,,Queen Alexandra Range 97920,5,0.0159,,,Stone,B/C,1997.0
Chondrite,43274,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q94.691,,Queen Alexandra Range 94691,6,0.0096,,,Stone,B/C,1994.0
Chondrite,43616,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.206,,Queen Alexandra Range 97206,5,0.017,,,Stone,B,1997.0
Achondrite,43412,Eucrite,Antarctica,-84.0,168.0,Find,EUC,Victoria Land,Q97.053,,Queen Alexandra Range 97053,,0.0751,,,Stone,A,1997.0
Chondrite,43750,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.340,,Queen Alexandra Range 97340,5,0.0096999999999999,,,Stone,B,1997.0
Chondrite,44327,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.921,,Queen Alexandra Range 97921,5,0.006,,,Stone,A,1997.0
Chondrite,43280,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q94.697,,Queen Alexandra Range 94697,5,0.0186,,,Stone,B,1994.0
Chondrite,43617,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.207,,Queen Alexandra Range 97207,5,0.038,,,Stone,B,1997.0
Chondrite,43418,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.059,,Queen Alexandra Range 97059,5,0.0994,,,Stone,A/B,1997.0
Chondrite,43752,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q97.342,,Queen Alexandra Range 97342,5,0.177,,,Stone,C,1997.0
Chondrite,44331,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.925,,Queen Alexandra Range 97925,5,0.0057,,,Stone,B/C,1997.0
Chondrite,43289,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q94.706,,Queen Alexandra Range 94706,5,0.0072,,,Stone,A/B,1994.0
Chondrite,43624,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.214,,Queen Alexandra Range 97214,5,0.0081,,,Stone,A/B,1997.0
Chondrite,43429,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.070,,Queen Alexandra Range 97070,5,0.1237,,,Stone,A/B,1997.0
Chondrite,43753,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q97.343,,Queen Alexandra Range 97343,5,0.0762,,,Stone,B/C,1997.0
Chondrite,44338,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.932,,Queen Alexandra Range 97932,5,0.0096,,,Stone,B,1997.0
Chondrite,43290,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q94.707,,Queen Alexandra Range 94707,5,0.011,,,Stone,A/B,1994.0
Chondrite,43625,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q97.215,,Queen Alexandra Range 97215,5,0.0109,,,Stone,C,1997.0
Chondrite,43439,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.080,,Queen Alexandra Range 97080,6,0.0734,,,Stone,C,1997.0
Chondrite,43754,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.344,,Queen Alexandra Range 97344,5,0.0319,,,Stone,B,1997.0
Chondrite,44345,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.939,,Queen Alexandra Range 97939,5,0.0053,,,Stone,B/C,1997.0
Chondrite,43300,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q94.717,,Queen Alexandra Range 94717,6,0.0218,,,Stone,A/B,1994.0
Chondrite,43630,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.220,,Queen Alexandra Range 97220,5,0.0048,,,Stone,B,1997.0
Chondrite,43440,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.081,,Queen Alexandra Range 97081,5,0.039,,,Stone,B,1997.0
Chondrite,43756,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.346,,Queen Alexandra Range 97346,6,0.1301999999999999,,,Stone,B/C,1997.0
Chondrite,44346,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.940,,Queen Alexandra Range 97940,5,0.0584,,,Stone,B/C,1997.0
Chondrite,43304,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q94.721,,Queen Alexandra Range 94721,6,0.0059,,,Stone,B/C,1994.0
Chondrite,43634,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q97.224,,Queen Alexandra Range 97224,6,0.011,,,Stone,CE,1997.0
Chondrite,43452,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.093,,Queen Alexandra Range 97093,5,0.0086,,,Stone,B,1997.0
Chondrite,43757,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.347,,Queen Alexandra Range 97347,6,0.098,,,Stone,B/C,1997.0
Chondrite,44356,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.950,,Queen Alexandra Range 97950,6,0.0078,,,Stone,B/C,1997.0
Chondrite,43305,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q94.722,,Queen Alexandra Range 94722,5,0.0166,,,Stone,B/C,1994.0
Chondrite,43635,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.225,,Queen Alexandra Range 97225,5,0.0143,,,Stone,B,1997.0
Chondrite,43467,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.1007,,Queen Alexandra Range 971007,5,0.0070999999999999,,,Stone,B,1997.0
Chondrite,43765,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.355,,Queen Alexandra Range 97355,5,0.015,,,Stone,B,1997.0
Chondrite,44359,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.953,,Queen Alexandra Range 97953,5,0.0017,,,Stone,B,1997.0
Chondrite,43306,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q94.723,,Queen Alexandra Range 94723,6,0.0174,,,Stone,B/C,1994.0
Chondrite,43637,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.227,,Queen Alexandra Range 97227,5,0.0098,,,Stone,B,1997.0
Chondrite,43469,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.1009,,Queen Alexandra Range 971009,5,0.0002,,,Stone,B,1997.0
Chondrite,43774,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.364,,Queen Alexandra Range 97364,5,0.0283999999999999,,,Stone,A/B,1997.0
Chondrite,44362,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q97.956,,Queen Alexandra Range 97956,5,0.0085,,,Stone,C,1997.0
Chondrite,43312,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q94.729,,Queen Alexandra Range 94729,6,0.0149,,,Stone,B,1994.0
Chondrite,43641,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.231,,Queen Alexandra Range 97231,5,0.0476,,,Stone,B,1997.0
Chondrite,43476,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.1015,,Queen Alexandra Range 971015,5,0.001,,,Stone,B,1997.0
Chondrite,43781,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.371,,Queen Alexandra Range 97371,6,0.001,,,Stone,C,1997.0
Chondrite,44363,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q97.957,,Queen Alexandra Range 97957,5,0.0035,,,Stone,C,1997.0
Chondrite,43320,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q94.737,,Queen Alexandra Range 94737,5,0.0024,,,Stone,A/B,1994.0
Chondrite,43642,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q97.232,,Queen Alexandra Range 97232,5,0.0863,,,Stone,C,1997.0
Chondrite,43478,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.1018,,Queen Alexandra Range 971018,5,0.0004,,,Stone,B,1997.0
Chondrite,43787,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.378,,Queen Alexandra Range 97378,6,0.0013,,,Stone,A/B,1997.0
Chondrite,44364,Carbonaceous,Antarctica,-84.0,168.0,Find,CM,Victoria Land,Q97.958,,Queen Alexandra Range 97958,2,0.0018,,,Stone,A,1997.0
Chondrite,43326,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q94.744,,Queen Alexandra Range 94744,5,0.0112,,,Stone,B,1994.0
Chondrite,43646,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.236,,Queen Alexandra Range 97236,5,0.0095,,,Stone,A/B,1997.0
Chondrite,43481,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.1020,,Queen Alexandra Range 971020,5,0.0213,,,Stone,A/B,1997.0
Chondrite,43791,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.382,,Queen Alexandra Range 97382,5,0.0001,,,Stone,B,1997.0
Chondrite,44365,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.959,,Queen Alexandra Range 97959,5,0.0348,,,Stone,A/B,1997.0
Chondrite,43334,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q94.752,,Queen Alexandra Range 94752,6,0.0015,,,Stone,B,1994.0
Chondrite,43649,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.239,,Queen Alexandra Range 97239,5,0.0012,,,Stone,C,1997.0
Chondrite,43486,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.1025,,Queen Alexandra Range 971025,5,0.0266,,,Stone,B,1997.0
Chondrite,43794,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.385,,Queen Alexandra Range 97385,5,0.0125,,,Stone,B,1997.0
Chondrite,44366,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.960,,Queen Alexandra Range 97960,5,0.0176,,,Stone,B/C,1997.0
Chondrite,43337,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q94.755,,Queen Alexandra Range 94755,6,0.0018,,,Stone,B/C,1994.0
Chondrite,43650,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.240,,Queen Alexandra Range 97240,5,0.012,,,Stone,A/B,1997.0
Chondrite,43487,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q97.1026,,Queen Alexandra Range 971026,6,0.064,,,Stone,C,1997.0
Chondrite,43803,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.394,,Queen Alexandra Range 97394,5,0.0387999999999999,,,Stone,A/B,1997.0
Chondrite,44367,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.961,,Queen Alexandra Range 97961,5,0.0727,,,Stone,B,1997.0
Chondrite,43348,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q94.766,,Queen Alexandra Range 94766,6,0.0058,,,Stone,B/Ce,1994.0
Chondrite,43651,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.241,,Queen Alexandra Range 97241,5,0.0023,,,Stone,A/B,1997.0
Chondrite,43489,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.1028,,Queen Alexandra Range 971028,5,0.0581,,,Stone,B,1997.0
Chondrite,43809,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.400,,Queen Alexandra Range 97400,5,0.0344,,,Stone,A/B,1997.0
Chondrite,44380,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.974,,Queen Alexandra Range 97974,5,0.0354,,,Stone,B,1997.0
Chondrite,43354,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q94.772,,Queen Alexandra Range 94772,6,0.0007,,,Stone,B/C,1994.0
Chondrite,43655,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.245,,Queen Alexandra Range 97245,5,0.007,,,Stone,B,1997.0
Chondrite,43492,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.1030,,Queen Alexandra Range 971030,5,0.0043,,,Stone,B,1997.0
Chondrite,43811,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.402,,Queen Alexandra Range 97402,5,0.043,,,Stone,A/B,1997.0
Chondrite,44381,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.975,,Queen Alexandra Range 97975,5,0.0491,,,Stone,A/B,1997.0
Chondrite,43367,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.008,,Queen Alexandra Range 97008,3,0.4526,,,Stone,A,1997.0
Chondrite,43656,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.246,,Queen Alexandra Range 97246,5,0.0004,,,Stone,B,1997.0
Chondrite,43498,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.1036,,Queen Alexandra Range 971036,5,0.0371,,,Stone,B,1997.0
Chondrite,43813,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.404,,Queen Alexandra Range 97404,5,0.02,,,Stone,A/B,1997.0
Chondrite,44383,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.977,,Queen Alexandra Range 97977,6,0.0434,,,Stone,C,1997.0
Chondrite,43375,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.016,,Queen Alexandra Range 97016,5,0.4889,,,Stone,A,1997.0
Chondrite,43660,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.250,,Queen Alexandra Range 97250,5,0.0084,,,Stone,B,1997.0
Chondrite,43506,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.1043,,Queen Alexandra Range 971043,5,0.076,,,Stone,B,1997.0
Chondrite,43820,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.411,,Queen Alexandra Range 97411,5,0.0055,,,Stone,A,1997.0
Chondrite,44387,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.981,,Queen Alexandra Range 97981,5,0.006,,,Stone,B,1997.0
Chondrite,43376,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.017,,Queen Alexandra Range 97017,5,0.3058999999999999,,,Stone,A/E,1997.0
Chondrite,43662,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.252,,Queen Alexandra Range 97252,5,0.0089,,,Stone,A/B,1997.0
Chondrite,43513,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.105,,Queen Alexandra Range 97105,5,0.0081,,,Stone,B,1997.0
Chondrite,43824,Carbonaceous,Antarctica,-84.0,168.0,Find,CO,Victoria Land,Q97.416,,Queen Alexandra Range 97416,3,0.0123,,,Stone,B/C,1997.0
Chondrite,44390,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q97.984,,Queen Alexandra Range 97984,6,0.0203,,,Stone,C,1997.0
Chondrite,43381,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.022,,Queen Alexandra Range 97022,5,0.2064,,,Stone,B/C,1997.0
Chondrite,43663,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.253,,Queen Alexandra Range 97253,5,0.0319,,,Stone,B/C,1997.0
Chondrite,43516,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.106,,Queen Alexandra Range 97106,5,0.018,,,Stone,B,1997.0
Chondrite,43831,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.423,,Queen Alexandra Range 97423,5,0.0152,,,Stone,A/B,1997.0
Chondrite,44395,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.989,,Queen Alexandra Range 97989,5,0.0018,,,Stone,B,1997.0
Chondrite,43388,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.029,,Queen Alexandra Range 97029,6,0.8247000000000001,,,Stone,B,1997.0
Chondrite,43665,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.255,,Queen Alexandra Range 97255,5,0.0004,,,Stone,B,1997.0
Chondrite,43523,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.113,,Queen Alexandra Range 97113,4,0.0281,,,Stone,B/C,1997.0
Chondrite,43832,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.424,,Queen Alexandra Range 97424,5,0.0079,,,Stone,B,1997.0
Chondrite,44407,Ordinary,Antarctica,-84.0,168.0,Find,H,Victoria Land,Q99.002,,Queen Alexandra Range 99002,6,2.7496,,,Stone,C,1999.0
Chondrite,43398,Ordinary,Antarctica,-84.0,168.0,Find,L,Victoria Land,Q97.039,,Queen Alexandra Range 97039,5,0.3223999999999999,,,Stone,B,1997.0
Chondrite,43670,Ordinary,Antarctica,-84.0,168.0,Find,LL,Victoria Land,Q97.260,,Queen Alexandra Range 97260,5,0.0232,,,Stone,B,1997.0
